Arun-down1,,,
,4d66ce90425ef1ef08622463924a0f48,,
,,"[0.961926,0.758322]",
,1d1d7c2ade6fdccedb43a0ed60d090c3,,
,,"[0.908244,0.898615]",
,115200e0a8df1946ae06a19c27d1177f,,
,,"[1.051034,0.922435]",
,eeff8f2b50729a6dd080a9f72aa9315a,,
,,"[0.927100,0.947322]",
,817f6d774e85509dca64401b0d317544,,
bikibottom,,,
,,"[1.081883,0.787641]",
,4b970a95bd4caeb13a25b8847bae53be,,
bikileft,,,
,,"[0.462284,0.838365]",
,a52af59210f69fa9c0ac8825e80e39a2,,
,,"[0.409223,0.931926]",
,1889425c49033f363772f1cf14bef746,,
,,"[0.691601,0.889837]",
,cd08839e079231859ceb0276e86b06e8,,
,,"[0.581914,0.796317]",
,ae0341426c8844033320185323cc5e9d,,
bikiright,,,
,,"[0.488624,0.808318]",
,7b1f1ba0465647373c77bded78641809,,
,,"[0.397697,0.686994]",
,3f16dc25ab279e1b71e04ba1d7a06e11,,
,,"[0.589042,0.826033]",
,07fa9c7a8a79f683318abfb1cfa54794,,
,,"[0.620192,0.793872]",
,db79a5439e6b79522f5c111a21c2bbf3,,
,,"[0.603988,0.889230]",
,6efbcdbb55451252afaf7297389e0da5,,
,,"[0.606345,0.855495]",
,7c2754f1830eddd3fc32c8b7c587e464,,
,,"[0.669409,1.048569]",
,0f343fb2c53bd47f36d9a601b6d71f3d,,
,,"[0.399731,0.802030]",
,88ebe82f60d839737efa3bfc6b2c0f74,,
,,"[0.525286,0.821094]",
,f3f83525cc7f1be1e800f274f7efe93e,,
,,"[0.642657,0.885350]",
,2c7ef7c192a7e838c99eaeca0c255e19,,
,,"[0.705732,0.791578]",
,2e1602b0d0551d026e14d757692a18bf,,
,,"[0.541176,0.714000]",
,b1c4f86f1c837e3a5f25bd23e018a8b9,,
,,"[0.631985,0.819820]",
,2d5acab841f2bc2d35eff9937ac8b3c6,,
,,"[0.498271,0.738412]",
,f88e61064804abb23555680b8a0375b9,,
,,"[0.593519,0.686888]",
,262111f17430ab7a0fb684015a5122c5,,
bikistraight,,,
,,"[0.884312,0.756608]",
,0ace48ef4c675d42b0412620cfe57787,,
,,"[1.031926,0.738765]",
,c7077a124a454e6be3b951d956e7014f,,
,,"[0.850863,0.749493]",
,4a803eabd2e177035db3ea12e2732044,,
,,"[0.929011,0.677795]",
,33a8e9ae7a23d75c9b09ed2d904ceac6,,
,,"[0.960315,0.740332]",
,29f26cd384f00ca9abe5504cd2455e0b,,
,,"[0.920278,0.761091]",
,165cdb88aa7fe901eaf0a6ea863b6ad5,,
,,"[0.817042,0.770438]",
,74db41b3469731bafc7b660bd42ac481,,
,,"[1.070938,0.706762]",
,db8ebbb62c778651cb850c4651b52250,,
,,"[1.041097,0.739289]",
,02a96d4fb68680821ff08a4c192ad902,,
,,"[0.827949,0.759529]",
,e38dca7c71560774d69778da8623c409,,
,,"[1.104646,0.704048]",
,f3779de44351d83b2f43c2848cda5449,,
,,"[0.967926,0.717429]",
,ef91666bb5180e76af4cba3e76db9991,,
,,"[0.854233,0.747536]",
,16cf116060cd4611275b0d9d0076433c,,
bikitop,,,
,,"[0.744083,0.726375]",
,9051b2cc3fe5f68dd3cd7c200e53d1ea,,
deepadown,,,
,,"[0.923500,0.489018]",
,3bb8d2cbb141c8beec6e22bbc10c9708,,
,,"[0.853367,0.479817]",
,62d518f904832aef36e51bfd466a2390,,
,,"[1.041696,0.529502]",
,2ea0e4ce54edc14ad289d6ec5e945c91,,
,,"[1.009304,0.506318]",
,a3fac2d7df017e47a108f23eeb4bf484,,
,,"[0.879844,0.521371]",
,b7f530c7dfdc1d3a43a2c08c3db55f27,,
,,"[0.919997,0.518093]",
,b1224348145ea9ed1756f3301f8c2882,,
,,"[0.989718,0.502143]",
,de45b95fb8f5f1dec33275317b6016ad,,
,,"[0.949853,0.529342]",
,04511df07d70cfaf7bf1fde3ed3cab84,,
,,"[0.935695,0.558239]",
,89ce4a9b6888f3fda46dd53bd870aac7,,
,,"[1.013078,0.540019]",
,09165f440ce9557670e855c2a26f78cb,,
,,"[1.012674,0.523343]",
,7d8c387108907ffc8bf06712335d40c1,,
,,"[0.997197,0.548865]",
,8306b0f1f3c8eaf50b08d0d08560d030,,
deepaleft,,,
,,"[0.789805,0.665021]",
,a02929ef63e8a32d3f92671ca5b62717,,
,,"[0.816735,0.652101]",
,339c3c3299c50bb3dec879dfa33d631a,,
,,"[0.587689,0.686459]",
,7e52f8dd983b589288ceb66155394b05,,
,,"[1.117384,0.614748]",
,0178e469a19aafd1ec4e5fdeb6a58b0c,,
,,"[0.794719,0.710214]",
,1844e0714af83c6bf975848e9e7fac53,,
,,"[0.854694,0.646099]",
,d5990077ec8f619aa21913fe7cbc0ba8,,
,,"[0.830531,0.637259]",
,1a94b7fef023d5ac171001b4a5ec2b16,,
,,"[0.820726,0.683755]",
,0b8bd6f6ec672c3a31a893408e761f8a,,
,,"[0.894139,0.669614]",
,d0e944d025d2e8dd92d8499d54817054,,
,,"[0.856258,0.620835]",
,bcd88ccecaea8ab1304b01a83eeb265b,,
deeparight,,,
,,"[1.473567,0.688054]",
,50d059f88a1bd6b606e3c66ddaaf30ae,,
,,"[1.816864,0.769865]",
,3edc7d575c22a670bbe07bff50745ce6,,
,,"[1.845680,0.758994]",
,2f5ed96d529de6c86bbc14c4d06d7dc0,,
,,"[2.053623,0.742048]",
,9518a06372e2684bfe573dcb6f5f1a9e,,
,,"[1.488008,0.676163]",
,e02e93123c6a50ddfbd1dea1196242de,,
,,"[1.426118,0.668130]",
,a4d3206bdbe3e48dff786f5ff909be7e,,
,,"[1.927713,0.731659]",
,0e8f7ff63f3a2ba938760b048df438e2,,
,,"[1.558061,0.656629]",
,cbbb100123c049813e386594513c4f1a,,
,,"[1.534915,0.678249]",
,5449bc6fba0e1845d74110dd4bfbeed8,,
,,"[1.586532,0.721401]",
,97a646ee7f329b475b0888a87445cfb9,,
,,"[1.688069,0.692233]",
,b089e8880e1273a49db448e4cb871a8d,,
,,"[1.757993,0.749262]",
,107700a517a6770988a0fa647c157e66,,
,,"[1.508608,0.640808]",
,e7815022fd76d4f641d761559f26d504,,
deepastraight,,,
,,"[1.032839,0.601526]",
,8fad66fbbb25c0069f666ca808c1423e,,
,,"[1.004414,0.706471]",
,d1a54368b11e11c0c25b4b08faf3e440,,
,,"[1.123738,0.637000]",
,ab13d3fdb20b8510b5dded76fe59933f,,
,,"[0.918895,0.621180]",
,877d469ad1ffde1191c4bbe3352adb04,,
,,"[0.980985,0.678414]",
,0143d4a8bd6a9561e6d83d8a7c9e04c6,,
,,"[1.107043,0.638079]",
,2c04ae8773f1fac979728c2a663e2082,,
,,"[1.071698,0.657759]",
,2f3a0802e12919017fa41282317c71c8,,
,,"[1.192238,0.659827]",
,cfc1af1b888b375ad7c87a9e4e01e891,,
,,"[0.960234,0.584096]",
,c4ce3fa75daf10acaf0a6cfef8e48915,,
,,"[1.120344,0.692842]",
,57223c1678d0a317da8612e7437f3f08,,
,,"[1.027493,0.680903]",
,c0937196db91f26926c58195a1503798,,
,,"[1.091900,0.567681]",
,665c036e0c4d52909289243206ada846,,
deepaup,,,
,,"[1.116270,0.934063]",
,58bfcd516a9aa5918625bff3fd3b5021,,
,,"[1.316312,1.036949]",
,23f75811ece27796865b656f4daafd97,,
,,"[1.038663,1.087412]",
,1a199b1dd89c2b389cda24fa323f8742,,
,,"[1.034570,0.873593]",
,bbbe2a009b950e0ba79f3128850b96af,,
,,"[1.002643,0.966923]",
,07ac9aa47f1bf0a64296c4658ced2dcb,,
,,"[1.178100,1.041113]",
,9b98e51139a397fd293c5fe567f757c8,,
,,"[1.039522,0.904167]",
,c1995273614d459c344ff8eedbec2477,,
,,"[0.980806,0.953426]",
,af7ff1f50afb0ce2e1159190c8911ea7,,
,,"[0.953499,1.101999]",
,b4840604e08e9bbea5a8a2abbcc6fe7a,,
,,"[1.057450,0.935967]",
,7665a43b0d53816e44e3709ab6e5976b,,
,,"[0.997266,0.874650]",
,b1b31a5942b7140f669ba7c8a6e054af,,
,,"[0.975701,0.968431]",
,3f77c8592d1ad751919bd387def61859,,
dinesh_straight,,,
,,"[0.884106,0.705949]",
,69033e472db7a076094eada51da7dd57,,
,,"[0.842744,0.680117]",
,7f3ee170955f747f0504a98eb0532e39,,
jeevandown2,,,
,,"[0.873579,0.485300]",
,61c2c844744ce184123dd3112a26f9e2,,
,,"[0.876239,0.436354]",
,fb49b4ac9764ecfe78e74bf9069c5018,,
,,"[0.894995,0.440400]",
,feca90c16c2ec1cc623298839f4d476f,,
,,"[1.049387,0.395640]",
,95456c3424ec52c71c22c0b7b19a72b9,,
,,"[1.659894,0.481585]",
,af5168730535e2a8b5cd49809de273cb,,
,,"[1.042691,0.353697]",
,d7c934c8a59358e9d7af6e0f7f80c7ce,,
,,"[0.892448,0.469703]",
,59b97958d69cccff9fda0b04ed88bcd6,,
,,"[0.913344,0.453369]",
,189e1c6d95f40d271fc3006681b94368,,
,,"[1.101196,0.456082]",
,bcd57b2b660ad0b930208c7ee199b06c,,
,,"[0.849288,0.416380]",
,aa8bfe550072fb3659fbaba35d0c450e,,
,,"[0.966907,0.452939]",
,d5d7886277964c4e09d27c1e9aaa8723,,
jeevanleft2,,,
,,"[0.514313,0.571368]",
,03120f0b1b049916ab67fe0fea5f94bd,,
,,"[0.377214,0.625520]",
,23e394b17eb44050d2330bc482a0b413,,
,,"[0.492954,0.573658]",
,68a3b804e5d99d6a5728e5552f5a6b64,,
,,"[0.241153,0.626871]",
,767ad0ed31d2641e81508ba071f46939,,
,,"[0.408963,0.593749]",
,91723d87db928092c9d299967714ec01,,
,,"[0.368355,0.560950]",
,35e1b96fd9ee8544fb3f0de0de66ca90,,
,,"[0.388440,0.675833]",
,cadedc47d61385e505276d6113140f67,,
,,"[0.477077,0.632586]",
,0e9d8f2f801251362ae98faefaac9c81,,
,,"[0.510547,0.657054]",
,1663b9fc73a6fd8bfa6b8f785fc217e4,,
,,"[0.724557,0.589911]",
,356d495aeea667ace2528b0284ccdca0,,
,,"[0.587306,0.659374]",
,dea921e56cbd80d349c38f1dead084f2,,
jeevanright2,,,
,,"[1.392791,0.580366]",
,4327df1cf7c1c92bcf9d0996a7f247bb,,
,,"[1.740105,0.616582]",
,6e9ede91775400a07adb23db1cf97be5,,
,,"[2.073618,0.598326]",
,8e6c49564b2771add6d925da3d7c80e3,,
,,"[1.432752,0.568772]",
,e82d37da32055d66ba8701257e1757d7,,
,,"[1.461316,0.556717]",
,a62d2bb2e50e5bf8b6354a3005abbbb1,,
,,"[1.705178,0.574817]",
,383d18518ba7e50ce1289388de7e49b1,,
,,"[2.362797,0.526998]",
,b58e1d957eef38ca731ad2e688ed8713,,
,,"[1.578846,0.615149]",
,78d7c52b7092f33d2514d4c388105fb3,,
,,"[1.584253,0.622802]",
,30cf6619dbb0da516e4025910cf6d006,,
,,"[1.406414,0.577570]",
,090a4fb1f20f2ffa04805681af4c5e90,,
,,"[1.732944,0.551012]",
,83102918ef4f472f56d9133aa6729145,,
,,"[1.779288,0.552225]",
,551fde8fda5fd4889ea24406557f84d6,,
,,"[1.228307,0.578167]",
,ed234ede5c364b9859ecd344cad32a4b,,
jeevanstraight2,,,
,,"[1.148866,0.642614]",
,fac23b476c7e976c292c1bcdc0a1bce0,,
,,"[1.035954,0.679126]",
,7e2260defd275731d92d4badafa3f826,,
,,"[1.011106,0.607711]",
,3d6a417d61b67a031b84c15b78e8f82f,,
,,"[0.998993,0.598251]",
,0bd47b3f099b2f3238edc254451042e6,,
,,"[1.109760,0.579293]",
,ad04a559c7a9c55067675cf0634619fb,,
,,"[0.633618,0.666682]",
,26389d28fe625b063b1cef47c7377a0a,,
,,"[0.913203,0.613953]",
,ac61073db8f481fe75bceda0ca03cdf5,,
,,"[1.047914,0.657219]",
,7399002f3104d04f8179fec75e9de9a7,,
,,"[1.044437,0.658312]",
,9c120d411a41312bc79721be3009f224,,
,,"[0.879547,0.622144]",
,72524cf9f25ff6c898155151ece5fb46,,
,,"[1.050625,0.618006]",
,5633a8fa8f8b2a2a81d3682a5eef8178,,
,,"[1.015032,0.632223]",
,c29964e8c7564fc851f38e9e6b63fffc,,
,,"[0.852084,0.650188]",
,8dcd9250b46d6e980b481f0d13181d57,,
,,"[1.027908,0.655839]",
,a1cb05d370da947dfb18a17dd30336b1,,
,,"[0.952225,0.576539]",
,f579fbd48ec4381d2180bfe8e0768f21,,
,,"[1.104576,0.695405]",
,09a44b948f48b1074d822ecbe29c2c26,,
,,"[1.222826,0.573482]",
,8a08c3823b2784cccb5248cea925344d,,
,,"[1.277199,0.784358]",
,bf63508f3066b4339ccdb3c9669ffeaa,,
,,"[1.095333,0.683630]",
,fe997ee6685e94ab9f115223f5104b5f,,
,,"[1.198898,0.508309]",
,76f4ec21d94b997fa873659dfda86a6a,,
jeevanup2,,,
,,"[1.115969,1.134395]",
,027a37723b4732c45cadc749aff2185d,,
,,"[0.939696,1.203785]",
,3317c3ce5647b253feff8b0f629dd239,,
,,"[1.117628,1.260994]",
,81fc7e0684bc44a6ae97aa4c8c38ce1a,,
,,"[0.928032,1.125251]",
,7c98b9d4866a37e36a413eb7f00116b6,,
,,"[0.989943,1.063351]",
,4d7956b430253f8cb49d3495d88267c0,,
,,"[0.843060,0.424533]",
,f6a7487b0c2940f2a698f9eab8dd06f7,,
,,"[0.787146,0.865132]",
,6114bb0d3bec512f28f2633cecd72bee,,
,,"[1.061593,1.174896]",
,22fe810b05eb83a7c7d8f8a93b80c688,,
,,"[1.135224,1.166212]",
,de4d6ded528a855e887742e1b6243068,,
,,"[0.816110,0.449307]",
,f6b3c76fef8da9072db454610333170d,,
,,"[0.896275,1.082912]",
,40d51c84ca9b2de633028b46666c7979,,
,,"[1.025138,1.085663]",
,454931daa499befcac2d950f950e8440,,
,,"[0.616260,0.925356]",
,66e7c7a0d5400eac85e48a20169d0936,,
,,"[0.942818,1.196493]",
,337dfbc433d351e47626b6c3080bd713,,
,,"[1.041971,0.444807]",
,0a0309ba1dc89465950ac00ce659d195,,
,,"[1.044411,0.755843]",
,b623616f58f51a525001c0c75ffbb26a,,
,,"[0.851527,0.956226]",
,32a5b1edfdd2abf48b58016c3c3d9e7c,,
,,"[1.012157,0.488555]",
,ae0c86a838154aa91d4502055bf274d6,,
,,"[0.991169,1.131866]",
,53d8394407bd588e77bba1da3f273710,,
,,"[1.135883,1.233788]",
,f2c4517e49ad562b6932d814125fbae4,,
,,"[0.951999,0.500073]",
,dc95a23bb16dcffda6e0c69a8f299782,,
,,"[1.114883,1.175906]",
,0a8fb2b966c99838092ae8ef471250dd,,
madhu_bottom,,,
,,"[0.963332,0.378093]",
,3b27279cfa9d82697ffb295eedb997c3,,
,,"[0.999562,0.360507]",
,cca96af908466a53af5dbe36333986be,,
,,"[0.993640,0.417642]",
,63d1002724f345439dd59c73016f5db0,,
,,"[1.070436,0.426328]",
,deb97a80b04fbd31bce46a4b9d9175f1,,
,,"[0.955540,0.370882]",
,1de8f7031c7c4d0b8cc001dd31036ae7,,
,,"[0.999539,0.406903]",
,cb6afa766ddf054a0b561d449bce6730,,
,,"[1.046898,0.559461]",
,4bdb81078f3f95b9fc29dc4e62212f6d,,
,,"[0.941866,0.355600]",
,c954696bad000b51a5420a2a815d1b58,,
,,"[0.992766,0.548397]",
,9a1d3e5b570a1b77a4752ceeec582d66,,
,,"[0.924663,0.430501]",
,27ff49de3051649890ee65d6956e3528,,
,,"[1.261721,0.757475]",
,07b51756602e3ff8825d4df41e15e037,,
,,"[1.040852,0.373624]",
,c17c646939882c7c9f6e18719e203896,,
,,"[0.975913,0.401844]",
,73e84a8ac647879b25c14401f26f8a62,,
,,"[1.058184,0.422041]",
,affba9f0c79fb97d98c7c6e2bcfb948c,,
,,"[0.980590,0.451937]",
,53e4e9fcf62e1b637919735653623eb0,,
,,"[0.983214,0.429680]",
,99637e8a608b45684bfe45ba1bfe6e4a,,
,,"[1.002558,0.338750]",
,be78b53c0e8fb6d4eada33326ea011b2,,
madhu_left,,,
,,"[0.528219,0.582671]",
,6ca8a330999322b81f00b8b29e097ac4,,
,,"[0.507810,0.523970]",
,6d246d4ad310914ad255fb7f211d28ad,,
,,"[0.593511,0.572475]",
,82a5c5a576f032c77748b073046a6458,,
,,"[0.589749,0.632323]",
,038ea92b97f85da322482f0bafebbdd9,,
,,"[0.613090,0.576395]",
,23dbe7c498612ce2d25e22d64a1cb325,,
,,"[0.514075,0.593466]",
,88401dfa3baf5eff730e0eed281255c7,,
,,"[0.493368,0.598906]",
,68485af944bef7cd99993049b58fdb60,,
,,"[0.415701,0.621139]",
,3cb50020a5f773dd748e438a56d19393,,
,,"[0.516287,0.594390]",
,dab7d884879cc1fbf5a5e938d63bc10f,,
,,"[0.588857,0.559375]",
,d024a25b0fc899f781809152a9a8507d,,
,,"[0.524201,0.554717]",
,73c95d12f7640019a47f35f091835d71,,
madhu_right,,,
,,"[1.390026,0.610301]",
,fc7c85efea0435790ad43b067d3417fc,,
,,"[1.365217,0.596157]",
,fe6664d5eed03e2499e863e7515f9d1c,,
,,"[1.236391,0.660474]",
,3aa959eba01bd90fd190bbea57572e10,,
,,"[1.600517,0.569560]",
,363a959e255bfc2d837c86fc6bc0487d,,
,,"[1.424706,0.601048]",
,0261067b99073031a4196b01defcc90b,,
,,"[1.381461,0.613683]",
,8392ad40520cebaeccce27498626d715,,
,,"[1.275174,0.675848]",
,bbbc3bd0c9c94beb87eb731596218ebc,,
,,"[1.408078,0.595661]",
,e1a0eb4979a0c1233df21c0f7c4cb078,,
,,"[1.402219,0.560587]",
,5824034ab086cadb3188d874f85a60ab,,
,,"[1.475060,0.599818]",
,4c8c3eb5596584c7a62175a21e833cb5,,
,,"[1.496802,0.584183]",
,9e43b0c7ca4993a29ef48ff9c07c947e,,
,,"[0.987487,0.435023]",
,ae16c32f58c99e3044915ab7f0480ef0,,
madhu_straight,,,
,,"[1.043048,0.642502]",
,1f91e349d05488eec3d5f32cff0279e8,,
,,"[1.135945,0.632844]",
,1d3e97c1731b8918b68cdcefae5b80e5,,
,,"[1.061507,0.643521]",
,520ed3964694f537d480c9a92b23655d,,
,,"[1.087722,0.618344]",
,c1f0c4c73a819df0e611dd3c7616148e,,
,,"[1.063018,0.638077]",
,a0d2ffd72137307b0d1837ae6a40547c,,
,,"[1.046566,0.638476]",
,0075dcd283fccead6052394c7ec93a68,,
,,"[1.127531,0.626635]",
,e067798e2061119fb1648f01256e85a6,,
,,"[1.092822,0.637579]",
,a40dd9edda3468b31e01ea1b3df97dba,,
,,"[1.074023,0.634555]",
,97123485041f34be77d2d50daeb603cb,,
,,"[1.089578,0.649755]",
,fa8bdbb1c61ee15bf56ce758b6046be3,,
,,"[1.110236,0.621203]",
,412d0f3315442c8210cdcffc8e260961,,
,,"[1.040191,0.576239]",
,322570ae436ecd8dea52efd9d4d2e5be,,
madhu_top,,,
,,"[1.155134,1.022760]",
,17ba3240095c4dc5e7d2e4bb914020cd,,
,,"[1.080015,0.910095]",
,b1ffda68a3fcd9af632072f81d085b67,,
,,"[1.091985,0.941539]",
,bf4113deb9aaa173fe6f4999e4d56915,,
,,"[1.085120,0.874174]",
,34669162dba5c826c43ea8fb86e4cbef,,
,,"[1.096848,0.821113]",
,3dcf172d22c9719788b575cffdf43c37,,
,,"[1.094993,0.913329]",
,a368fc43381d6007765f7a1464758165,,
,,"[1.148918,0.876397]",
,67f9e6e6e528d25c5eb93aac3b35b9be,,
,,"[1.083692,0.931795]",
,13b025d0a5fff7e551b1c48fd19ddf7f,,
,,"[1.090456,1.052576]",
,45b15dc6fe0a8ff282c2841a517737ce,,
,,"[1.011817,0.919127]",
,966c826925d68d2a39ccd18027103faa,,
,,"[1.097406,0.904577]",
,0f073f9a68698dbde1a13ddcd622ecf9,,
,,"[1.109822,0.722985]",
,bf85a2880ac8e2c5162b681e56febb3e,,
phani_down_1,,,
,,"[0.842709,0.469535]",
,87ea310266d2bbee24dd2cbdc68c1843,,
,,"[0.916301,0.534016]",
,b7f2c9a4be2df735d46050d8fa00e89c,,
,,"[0.890724,0.486620]",
,093d2622f648d6dd6be1c08149e2c8de,,
ribhuright,,,
,,"[1.163577,0.724835]",
,d0d55034ef39fdbeadcf289bab9e5529,,
,,"[0.905217,0.737128]",
,691f3b573401220c6f482c15c3db52ba,,
,,"[1.899477,0.748839]",
,9535c41b5f44e3f822ddfc5f1db9cd94,,
,,"[1.245238,0.716541]",
,67f28f2eb89e4fd54ffb58bbbf809c4b,,
,,"[0.892671,0.822447]",
,bab274ff82d715f165cd4310934554f3,,
,,"[1.038236,0.587701]",
,5a8b5a8fdde5c99d2c88015008e2d4ac,,
,,"[1.525763,0.761487]",
,8fc051b50fc6d63feee1a0641891ff51,,
ribhustraight,,,
,,"[0.353601,0.739738]",
,aa20b603b02a46775c95c6fe2fde7904,,
,,"[0.948848,0.748274]",
,08fd835dee767ea069ce84ca583852cf,,
,,"[1.105588,0.640428]",
,efdce14bc8e88aae0429ffa5aa2a77bf,,
,,"[1.076231,0.681907]",
,82375cb7e3e2cc0ded14fac4241f3e11,,
,,"[1.153295,0.731668]",
,93cb0bdc3130f71de7656832e55ba6fa,,
,,"[0.941642,0.535133]",
,1fe1cdadad781c273c26a35626ebd677,,
,,"[1.127498,0.812596]",
,81e45e6b5a8de1215fd4e98679160a3d,,
,,"[1.070359,0.577567]",
,60821163bf316bb771dc93fc5053aaf1,,
,,"[1.325804,0.640742]",
,c6bffa72bfe3cee4185e72fa64d7816a,,
,,"[1.084761,0.711225]",
,f539527092f37996dcd3763ef6848a85,,
,,"[1.016553,0.723747]",
,7ab0f6835b7eb8e0a2ab12884ddf3f82,,
,,"[0.956849,0.548920]",
,ccca61cc5d3cba9bfc1c5eb12727a3ac,,
,,"[0.847582,0.766104]",
,bb7937e37bd5a7dc5d4aac8ae8395976,,
,,"[1.045348,0.690707]",
,07ef521a21d6436ed67df50cad289e92,,
,,"[1.133775,0.690581]",
,b2da8e3e3f3c7fcbedaefec47a9bd451,,
santhosh,,,
,,"[0.924670,0.688097]",
,de4f763444ba836144c2151a4b2c47e7,,
,,"[0.826366,0.764542]",
,4afe3d5bb6a20e3a14ddbc94b71b7b37,,
shank,,,
,,"[0.511763,0.658010]",
,13562aaf56150561f2699b1d814d0551,,
,,"[0.525801,0.683168]",
,a2e66f5e0181d9ab808b7f428a4d71c8,,
,,"[1.071166,0.436633]",
,e6eb2179a3cf3886aa7173428f59f8e2,,
,,"[1.078105,0.652911]",
,610ac6f9a6ff05361bd10eef5da9b98f,,
,,"[0.867430,0.899113]",
,b1ed43d1c951d790047df33f1976a891,,
,,"[1.083827,0.696563]",
,03e3f05d4a0db59a2e43c71e66da2c83,,
,,"[1.126149,0.965935]",
,b2b2249518d1b132537750e318c2b6b0,,
,,"[1.137849,0.636752]",
,4c8dc2e3882c7fd954f1d7e213a66e83,,
,,"[1.124466,0.660227]",
,2fffa6a5d43b3d4639d6ec278f7ca64c,,
,,"[1.164666,0.623575]",
,5a51a8959d836b5cedf15bbd7f9d129d,,
,,"[1.019310,0.405839]",
,6eb3a8d6e6e1624109a4ef38d3536de1,,
,,"[0.937769,0.406537]",
,41d1acbf975bd9436c088f500a63cae2,,
,,"[1.551688,0.662888]",
,3fb0b3a689af0d32ed6b48e9648596db,,
,,"[1.165891,0.668537]",
,e5d8a97fd7048bbe67af54846fb3b213,,
,,"[1.113770,0.561743]",
,7c3df5b592ee581edbb7dae95540a0f0,,
,,"[0.589827,0.873055]",
,3325f07cf725d8817154fc477f79687e,,
,,"[1.114116,0.609567]",
,a1b2942a72f9c861f310fc53fa776447,,
,,"[1.157510,0.549272]",
,bc874477b138cb64aaba4c04a7a73323,,
,,"[1.110971,0.632568]",
,,"[1.103313,0.641721]",
tibhulrft,,,
,,"[3.368449,0.707276]",
,685e058ab67cb4ccbb5ad38fcfd86b18,,
,,"[0.488372,0.686184]",
,fe88f1748667f3a8b68eccb6c44a284e,,
